tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length
XLOC_012297	-	-	XLOC_012297	SHD	TSS15087	chr19:4278600-4290723	-
XLOC_012298	-	-	XLOC_012298	FSD1	TSS15088	chr19:4304593-4323846	-
XLOC_012299	-	-	XLOC_012299	MPND	TSS15089	chr19:4343526-4360086	-
XLOC_012300	-	-	XLOC_012300	CHAF1A	TSS15090	chr19:4402662-4443397	-
XLOC_012301	-	-	XLOC_012301	MIR4746	TSS15091	chr19:4445005-4457794	-
XLOC_012302	-	-	XLOC_012302	HDGFRP2	TSS15092	chr19:4472195-4517704	-
XLOC_012303	-	-	XLOC_012303	TNFAIP8L1	TSS15093,TSS15094	chr19:4639514-4655568	-
XLOC_012304	-	-	XLOC_012304	DPP9-AS1	TSS15095	chr19:4675230-4723843	-
XLOC_012305	-	-	XLOC_012305	MIR7-3HG	TSS15096	chr19:4769104-4772556	-
XLOC_012306	-	-	XLOC_012306	MIR7-3	TSS15097	chr19:4769104-4772556	-
XLOC_012307	-	-	XLOC_012307	FEM1A	TSS15098	chr19:4791715-4795559	-
XLOC_012308	-	-	XLOC_012308	UHRF1	TSS15099,TSS15100,TSS15101,TSS15102	chr19:4903079-4962154	-
XLOC_012309	-	-	XLOC_012309	MIR4747	TSS15103	chr19:4903079-4962154	-
XLOC_012310	-	-	XLOC_012310	KDM4B	TSS15104	chr19:4969112-5153597	-
XLOC_012311	-	-	XLOC_012311	ZNRF4	TSS15105	chr19:5455414-5456856	-
XLOC_012312	-	-	XLOC_012312	SAFB	TSS15106	chr19:5623034-5668478	-
XLOC_012313	-	-	XLOC_012313	HSD11B1L	TSS15107	chr19:5678413-5688523	-
XLOC_012314	-	-	XLOC_012314	RPL36	TSS15108	chr19:5690260-5691667	-
XLOC_012315	-	-	XLOC_012315	CATSPERD	TSS15109	chr19:5720676-5778731	-
XLOC_012316	-	-	XLOC_012316	NRTN	TSS15110	chr19:5823806-5828324	-
XLOC_012317	-	-	XLOC_012317	LOC101928844	TSS15111	chr19:5842887-5858239	-
XLOC_012318	-	-	XLOC_012318	VMAC	TSS15112	chr19:5904840-5910252	-
XLOC_012319	-	-	XLOC_012319	CAPS	TSS15113	chr19:5913643-5978309	-
XLOC_012320	-	-	XLOC_012320	LOC100128568	TSS15114	chr19:5978402-6110653	-
XLOC_012321	-	-	XLOC_012321	ACSBG2	TSS15115	chr19:6135632-6193103	-
XLOC_012322	-	-	XLOC_012322	CLPP	TSS15116	chr19:6361451-6368904	-
XLOC_012323	-	-	XLOC_012323	ALKBH7	TSS15117	chr19:6372432-6375250	-
XLOC_012324	-	-	XLOC_012324	CRB3	TSS15118	chr19:6464248-6481808	-
XLOC_012325	-	-	XLOC_012325	TNFSF9	TSS15119	chr19:6530998-6535928	-
XLOC_012326	-	-	XLOC_012326	TRIP10	TSS15120	chr19:6739681-6751526	-
XLOC_012327	-	-	XLOC_012327	VAV1	TSS15121	chr19:6772667-6857366	-
XLOC_012328	-	-	XLOC_012328	ADGRE1	TSS15122	chr19:6887548-6940453	-
XLOC_012329	-	-	XLOC_012329	MBD3L5	TSS15123	chr19:7030582-7033011	-
XLOC_012330	-	-	XLOC_012330	MBD3L2	TSS15124	chr19:7049339-7051735	-
XLOC_012331	-	-	XLOC_012331	ZNF557	TSS15125	chr19:7069459-7087967	-
XLOC_012332	-	-	XLOC_012332	ARHGEF18	TSS15126,TSS15127	chr19:7395112-7472485	-
XLOC_012333	-	-	XLOC_012333	C19orf45	TSS15128	chr19:7497558-7508450	-
XLOC_012334	-	-	XLOC_012334	ZNF358	TSS15129	chr19:7516117-7521025	-
XLOC_012335	-	-	XLOC_012335	MCOLN1	TSS15130	chr19:7522609-7534009	-
XLOC_012336	-	-	XLOC_012336	PNPLA6	TSS15131,TSS15132,TSS15133	chr19:7534151-7561767	-
XLOC_012337	-	-	XLOC_012337	CAMSAP3	TSS15134	chr19:7595901-7618310	-
XLOC_012338	-	-	XLOC_012338	MIR6792	TSS15135	chr19:7595901-7618310	-
XLOC_012339	-	-	XLOC_012339	PET100	TSS15136	chr19:7629784-7633748	-
XLOC_012340	-	-	XLOC_012340	STXBP2	TSS15137	chr19:7637100-7647874	-
XLOC_012341	-	-	XLOC_012341	RETN	TSS15138	chr19:7669085-7670454	-
XLOC_012342	-	-	XLOC_012342	MCEMP1	TSS15139	chr19:7677056-7679833	-
XLOC_012343	-	-	XLOC_012343	TRAPPC5	TSS15140	chr19:7680820-7682862	-
XLOC_012344	-	-	XLOC_012344	CLEC4M	TSS15141	chr19:7763148-7769605	-
XLOC_012345	-	-	XLOC_012345	CLEC4GP1	TSS15142	chr19:7787483-7791012	-
XLOC_012346	-	-	XLOC_012346	EVI5L	TSS15143,TSS15144	chr19:7830274-7864976	-
XLOC_012347	-	-	XLOC_012347	LRRC8E	TSS15145	chr19:7888504-7902023	-
XLOC_012348	-	-	XLOC_012348	MAP2K7	TSS15146	chr19:7903779-7914483	-
XLOC_012349	-	-	XLOC_012349	TGFBR3L	TSS15147	chr19:7916146-7919095	-
XLOC_012350	-	-	XLOC_012350	SNAPC2	TSS15148,TSS15149	chr19:7920308-7923251	-
XLOC_012351	-	-	XLOC_012351	CCL25	TSS15150	chr19:8052761-8062663	-
XLOC_012352	-	-	XLOC_012352	CERS4	TSS15151	chr19:8209332-8262420	-
XLOC_012353	-	-	XLOC_012353	RPS28	TSS15152	chr19:8321499-8322396	-
XLOC_012354	-	-	XLOC_012354	ANGPTL4	TSS15153	chr19:8364126-8374375	-
XLOC_012355	-	-	XLOC_012355	RAB11B	TSS15154	chr19:8374375-8404433	-
XLOC_012356	-	-	XLOC_012356	MARCH2	TSS15155	chr19:8413302-8439015	-
XLOC_012357	-	-	XLOC_012357	HNRNPM	TSS15156	chr19:8444827-8489118	-
XLOC_012358	-	-	XLOC_012358	OR2Z1	TSS15157	chr19:8730953-8732009	-
XLOC_012359	-	-	XLOC_012359	MBD3L1	TSS15158	chr19:8842592-8843340	-
XLOC_012360	-	-	XLOC_012360	OR1M1	TSS15159	chr19:9093244-9094186	-
XLOC_012361	-	-	XLOC_012361	ZNF317	TSS15160	chr19:9140379-9163415	-
XLOC_012362	-	-	XLOC_012362	OR7D2	TSS15161	chr19:9185593-9188817	-
XLOC_012363	-	-	XLOC_012363	OR7E24	TSS15162	chr19:9251043-9252063	-
XLOC_012364	-	-	XLOC_012364	ZNF177,ZNF559,ZNF559-ZNF177	TSS15163,TSS15164,TSS15165,TSS15166,TSS15167	chr19:9323771-9382617	-
XLOC_012365	-	-	XLOC_012365	ZNF561-AS1	TSS15168	chr19:9621481-9634862	-
XLOC_012366	-	-	XLOC_012366	UBL5	TSS15169	chr19:9827879-9830121	-
XLOC_012367	-	-	XLOC_012367	PIN1	TSS15170	chr19:9835206-9849689	-
XLOC_012368	-	-	XLOC_012368	RDH8	TSS15171	chr19:10013248-10022278	-
XLOC_012369	-	-	XLOC_012369	MIR5589	TSS15172	chr19:10038353-10038413	-
XLOC_012370	-	-	XLOC_012370	C3P1	TSS15173	chr19:10041355-10074137	-
XLOC_012371	-	-	XLOC_012371	C19orf66	TSS15174	chr19:10086118-10102749	-
XLOC_012372	-	-	XLOC_012372	P2RY11,PPAN,PPAN-P2RY11	TSS15175,TSS15176	chr19:10106222-10119923	-
XLOC_012373	-	-	XLOC_012373	SNORD105	TSS15177	chr19:10106222-10119923	-
XLOC_012374	-	-	XLOC_012374	SNORD105B	TSS15178	chr19:10106222-10119923	-
XLOC_012375	-	-	XLOC_012375	MIR4322	TSS15179	chr19:10221432-10231272	-
XLOC_012376	-	-	XLOC_012376	MRPL4	TSS15180	chr19:10251963-10260060	-
XLOC_012377	-	-	XLOC_012377	ICAM1	TSS15181	chr19:10270840-10286615	-
XLOC_012378	-	-	XLOC_012378	ICAM4	TSS15182	chr19:10286966-10288584	-
XLOC_012379	-	-	XLOC_012379	ICAM5	TSS15183	chr19:10289978-10296778	-
XLOC_012380	-	-	XLOC_012380	PDE4A	TSS15184,TSS15185,TSS15186,TSS15187,TSS15188	chr19:10416772-10469631	-
XLOC_012381	-	-	XLOC_012381	ATG4D	TSS15189	chr19:10543893-10566026	-
XLOC_012382	-	-	XLOC_012382	MIR1238	TSS15190	chr19:10543893-10566026	-
XLOC_012383	-	-	XLOC_012383	SLC44A2	TSS15191,TSS15192	chr19:10602444-10644559	-
XLOC_012384	-	-	XLOC_012384	ILF3	TSS15193	chr19:10654260-10692419	-
XLOC_012385	-	-	XLOC_012385	QTRT1	TSS15194	chr19:10701435-10713367	-
XLOC_012386	-	-	XLOC_012386	DNM2	TSS15195	chr19:10718052-10831910	-
XLOC_012387	-	-	XLOC_012387	MIR638	TSS15196	chr19:10718052-10831910	-
XLOC_012388	-	-	XLOC_012388	MIR4748	TSS15197	chr19:10718052-10831910	-
XLOC_012389	-	-	XLOC_012389	MIR6793	TSS15198	chr19:10718052-10831910	-
XLOC_012390	-	-	XLOC_012390	C19orf38	TSS15199	chr19:10848429-10869684	-
XLOC_012391	-	-	XLOC_012391	CARM1	TSS15200	chr19:10871576-10930240	-
XLOC_012392	-	-	XLOC_012392	C19orf52	TSS15201	chr19:10871576-10930240	-
XLOC_012393	-	-	XLOC_012393	SMARCA4	TSS15202,TSS15203,TSS15204	chr19:10960921-11062282	-
XLOC_012394	-	-	XLOC_012394	LDLR	TSS15205	chr19:11089361-11133829	-
XLOC_012395	-	-	XLOC_012395	MIR6886	TSS15206	chr19:11089361-11133829	-
XLOC_012396	-	-	XLOC_012396	ANGPTL8	TSS15207	chr19:11199292-11262492	-
XLOC_012397	-	-	XLOC_012397	TSPAN16	TSS15208	chr19:11296138-11339668	-
XLOC_012398	-	-	XLOC_012398	CCDC159	TSS15209	chr19:11346504-11354944	-
XLOC_012399	-	-	XLOC_012399	PLPPR2	TSS15210	chr19:11355385-11365698	-
XLOC_012400	-	-	XLOC_012400	SWSAP1	TSS15211	chr19:11374706-11376951	-
XLOC_012401	-	-	XLOC_012401	PRKCSH	TSS15212,TSS15213	chr19:11420604-11450967	-
XLOC_012402	-	-	XLOC_012402	CNN1	TSS15214	chr19:11538716-11550323	-
XLOC_012403	-	-	XLOC_012403	ZNF627	TSS15215	chr19:11597419-11619159	-
XLOC_012404	-	-	XLOC_012404	ZNF833P	TSS15216	chr19:11673997-11686569	-
XLOC_012405	-	-	XLOC_012405	ZNF441	TSS15217	chr19:11766999-11784078	-
XLOC_012406	-	-	XLOC_012406	ZNF491	TSS15218	chr19:11798575-11808491	-
XLOC_012407	-	-	XLOC_012407	ZNF440	TSS15219	chr19:11814291-11835201	-
XLOC_012408	-	-	XLOC_012408	ZNF439	TSS15220	chr19:11866028-11869491	-
XLOC_012409	-	-	XLOC_012409	ZNF69	TSS15221	chr19:11887854-11914550	-
XLOC_012410	-	-	XLOC_012410	ZNF700	TSS15222	chr19:11925067-11950773	-
XLOC_012411	-	-	XLOC_012411	ZNF763	TSS15223	chr19:11965053-11980383	-
XLOC_012412	-	-	XLOC_012412	ZNF844	TSS15224	chr19:12064698-12077816	-
XLOC_012413	-	-	XLOC_012413	ZNF788	TSS15225	chr19:12092262-12114678	-
XLOC_012414	-	-	XLOC_012414	ZNF136	TSS15226	chr19:12163056-12189249	-
XLOC_012415	-	-	XLOC_012415	LOC100289333	TSS15227	chr19:12195014-12207576	-
XLOC_012416	-	-	XLOC_012416	ZNF791	TSS15228	chr19:12610917-12629862	-
XLOC_012417	-	-	XLOC_012417	WDR83	TSS15229,TSS15230	chr19:12666803-12681887	-
XLOC_012418	-	-	XLOC_012418	LOC105372280	TSS15231	chr19:12687997-12688420	-
XLOC_012419	-	-	XLOC_012419	ASNA1	TSS15232	chr19:12737491-12748323	-
XLOC_012420	-	-	XLOC_012420	BEST2	TSS15233	chr19:12752592-12758457	-
XLOC_012421	-	-	XLOC_012421	MIR5684	TSS15234	chr19:12787127-12787192	-
XLOC_012422	-	-	XLOC_012422	JUNB	TSS15235	chr19:12791495-12793311	-
XLOC_012423	-	-	XLOC_012423	RNASEH2A	TSS15236	chr19:12806613-12813648	-
XLOC_012424	-	-	XLOC_012424	MAST1	TSS15237	chr19:12838444-12874952	-
XLOC_012425	-	-	XLOC_012425	MIR6794	TSS15238	chr19:12838444-12874952	-
XLOC_012426	-	-	XLOC_012426	GCDH	TSS15239	chr19:12891128-12919272	-
XLOC_012427	-	-	XLOC_012427	MIR5695	TSS15240	chr19:12920319-12920404	-
XLOC_012428	-	-	XLOC_012428	CALR	TSS15241	chr19:12938599-12944490	-
XLOC_012429	-	-	XLOC_012429	MIR6515	TSS15242	chr19:12938599-12944490	-
XLOC_012430	-	-	XLOC_012430	RAD23A	TSS15243	chr19:12945813-12953643	-
XLOC_012431	-	-	XLOC_012431	DAND5	TSS15244	chr19:12969617-12974753	-
XLOC_012432	-	-	XLOC_012432	NFIX	TSS15245,TSS15246,TSS15247	chr19:12995769-13098796	-
XLOC_012433	-	-	XLOC_012433	NACC1	TSS15248	chr19:13118287-13141147	-
XLOC_012434	-	-	XLOC_012434	IER2	TSS15249	chr19:13150467-13154904	-
XLOC_012435	-	-	XLOC_012435	CCDC130	TSS15250	chr19:13747938-13763292	-
XLOC_012436	-	-	XLOC_012436	MRI1	TSS15251	chr19:13764522-13774282	-
XLOC_012437	-	-	XLOC_012437	C19orf53	TSS15252	chr19:13774442-13778772	-
XLOC_012438	-	-	XLOC_012438	ZSWIM4	TSS15253	chr19:13795459-13832230	-
XLOC_012439	-	-	XLOC_012439	MIR181C	TSS15254	chr19:13874698-13874808	-
XLOC_012440	-	-	XLOC_012440	MIR181D	TSS15255	chr19:13874874-13875011	-
XLOC_012441	-	-	XLOC_012441	NANOS3	TSS15256	chr19:13877248-13880757	-
XLOC_012442	-	-	XLOC_012442	CC2D1A	TSS15257	chr19:13906142-13930880	-
XLOC_012443	-	-	XLOC_012443	DCAF15	TSS15258	chr19:13931186-13961444	-
XLOC_012444	-	-	XLOC_012444	RLN3	TSS15259	chr19:14028147-14031558	-
XLOC_012445	-	-	XLOC_012445	IL27RA	TSS15260	chr19:14031739-14052905	-
XLOC_012446	-	-	XLOC_012446	LOC113230,MIR1199	TSS15261,TSS15262	chr19:14073008-14075062	-
XLOC_012447	-	-	XLOC_012447	LOC100507373	TSS15263	chr19:14137151-14206185	-
XLOC_012448	-	-	XLOC_012448	ADGRE5	TSS15264	chr19:14381143-14408725	-
XLOC_012449	-	-	XLOC_012449	PKN1	TSS15265,TSS15266	chr19:14433353-14471867	-
XLOC_012450	-	-	XLOC_012450	MIR639,TECR	TSS15267	chr19:14529542-14565980	-
XLOC_012451	-	-	XLOC_012451	CLEC17A	TSS15268	chr19:14583083-14611144	-
XLOC_012452	-	-	XLOC_012452	SNORA104	TSS15269	chr19:14619116-14674918	-
XLOC_012453	-	-	XLOC_012453	ZNF333	TSS15270	chr19:14690039-14778541	-
XLOC_012454	-	-	XLOC_012454	OR7C2	TSS15271	chr19:14941488-14942448	-
XLOC_012455	-	-	XLOC_012455	CCDC105	TSS15272	chr19:15010726-15023271	-
XLOC_012456	-	-	XLOC_012456	CASP14	TSS15273	chr19:15049479-15058292	-
XLOC_012457	-	-	XLOC_012457	OR1I1	TSS15274	chr19:15087065-15088133	-
XLOC_012458	-	-	XLOC_012458	SYDE1	TSS15275	chr19:15107363-15125799	-
XLOC_012459	-	-	XLOC_012459	MIR1470	TSS15276	chr19:15421506-15449951	-
XLOC_012460	-	-	XLOC_012460	CYP4F22	TSS15277	chr19:15508524-15552317	-
XLOC_012461	-	-	XLOC_012461	CYP4F8	TSS15278	chr19:15615217-15629637	-
XLOC_012462	-	-	XLOC_012462	CYP4F3	TSS15279	chr19:15640896-15660760	-
XLOC_012463	-	-	XLOC_012463	CYP4F12	TSS15280	chr19:15673017-15697174	-
XLOC_012464	-	-	XLOC_012464	OR10H2	TSS15281	chr19:15728023-15729052	-
XLOC_012465	-	-	XLOC_012465	OR10H3	TSS15282	chr19:15741392-15742343	-
XLOC_012466	-	-	XLOC_012466	OR10H5	TSS15283	chr19:15794048-15794996	-
XLOC_012467	-	-	XLOC_012467	UCA1	TSS15284	chr19:15828946-15836321	-
XLOC_012468	-	-	XLOC_012468	OR10H4	TSS15285	chr19:15949007-15949958	-
XLOC_012469	-	-	XLOC_012469	LINC00661	TSS15286	chr19:16015633-16027462	-
XLOC_012470	-	-	XLOC_012470	LINC00905	TSS15287,TSS15288	chr19:16033712-16042135	-
XLOC_012471	-	-	XLOC_012471	TPM4	TSS15289,TSS15290	chr19:16067506-16103003	-
XLOC_012472	-	-	XLOC_012472	RAB8A	TSS15291	chr19:16111679-16133635	-
XLOC_012473	-	-	XLOC_012473	HSH2D	TSS15292	chr19:16134027-16158573	-
XLOC_012474	-	-	XLOC_012474	FAM32A	TSS15293	chr19:16185400-16192046	-
XLOC_012475	-	-	XLOC_012475	AP1M1	TSS15294	chr19:16197853-16235345	-
XLOC_012476	-	-	XLOC_012476	KLF2	TSS15295	chr19:16324839-16327528	-
XLOC_012477	-	-	XLOC_012477	C19orf44	TSS15296	chr19:16496310-16542452	-
XLOC_012478	-	-	XLOC_012478	TMEM38A	TSS15297	chr19:16661126-16689005	-
XLOC_012479	-	-	XLOC_012479	NWD1	TSS15298	chr19:16719975-16817963	-
XLOC_012480	-	-	XLOC_012480	SIN3B	TSS15299,TSS15300	chr19:16829386-16880353	-
XLOC_012481	-	-	XLOC_012481	F2RL3	TSS15301	chr19:16889014-16892019	-
XLOC_012482	-	-	XLOC_012482	MYO9B	TSS15302	chr19:17075780-17213295	-
XLOC_012483	-	-	XLOC_012483	USE1	TSS15303	chr19:17215345-17219829	-
XLOC_012484	-	-	XLOC_012484	OCEL1	TSS15304	chr19:17226203-17229219	-
XLOC_012485	-	-	XLOC_012485	BABAM1	TSS15305	chr19:17267375-17279353	-
XLOC_012486	-	-	XLOC_012486	ANKLE1	TSS15306	chr19:17281644-17287646	-
XLOC_012487	-	-	XLOC_012487	MRPL34	TSS15307	chr19:17305667-17306843	-
XLOC_012488	-	-	XLOC_012488	DDA1	TSS15308	chr19:17309527-17334829	-
XLOC_012489	-	-	XLOC_012489	GTPBP3	TSS15309,TSS15310	chr19:17334981-17342731	-
XLOC_012490	-	-	XLOC_012490	BISPR,MVB12A	TSS15311,TSS15312	chr19:17405685-17425339	-
XLOC_012491	-	-	XLOC_012491	SLC27A1	TSS15313	chr19:17470443-17506168	-
XLOC_012492	-	-	XLOC_012492	PGLS	TSS15314	chr19:17511622-17521288	-
XLOC_012493	-	-	XLOC_012493	FAM129C	TSS15315	chr19:17523300-17553839	-
XLOC_012494	-	-	XLOC_012494	COLGALT1	TSS15316	chr19:17555593-17583162	-
XLOC_012495	-	-	XLOC_012495	MAP1S	TSS15317,TSS15318	chr19:17719451-17734515	-
XLOC_012496	-	-	XLOC_012496	FCHO1	TSS15319,TSS15320	chr19:17747717-17788568	-
XLOC_012497	-	-	XLOC_012497	B3GNT3	TSS15321	chr19:17795109-17813576	-
XLOC_012498	-	-	XLOC_012498	RPL18A	TSS15322	chr19:17859877-17863324	-
XLOC_012499	-	-	XLOC_012499	SNORA68	TSS15323	chr19:17859877-17863324	-
XLOC_012500	-	-	XLOC_012500	SLC5A5	TSS15324	chr19:17871972-17895174	-
XLOC_012501	-	-	XLOC_012501	CCDC124	TSS15325,TSS15326	chr19:17933014-17943985	-
XLOC_012502	-	-	XLOC_012502	KCNN1	TSS15327	chr19:17951301-17999121	-
XLOC_012503	-	-	XLOC_012503	ARRDC2	TSS15328,TSS15329	chr19:18001131-18014102	-
XLOC_012504	-	-	XLOC_012504	MAST3	TSS15330	chr19:18058994-18151689	-
XLOC_012505	-	-	XLOC_012505	PIK3R2	TSS15331	chr19:18153177-18170533	-
XLOC_012506	-	-	XLOC_012506	IFI30	TSS15332	chr19:18173779-18178124	-
XLOC_012507	-	-	XLOC_012507	MPV17L2	TSS15333	chr19:18193229-18196740	-
XLOC_012508	-	-	XLOC_012508	MIR3188	TSS15334	chr19:18282076-18282161	-
XLOC_012509	-	-	XLOC_012509	PGPEP1	TSS15335	chr19:18340586-18369953	-
XLOC_012510	-	-	XLOC_012510	GDF15	TSS15336	chr19:18386157-18389176	-
XLOC_012511	-	-	XLOC_012511	MIR3189	TSS15337	chr19:18386157-18389176	-
XLOC_012512	-	-	XLOC_012512	SSBP4	TSS15338	chr19:18419335-18438301	-
XLOC_012513	-	-	XLOC_012513	KXD1	TSS15339	chr19:18557761-18569387	-
XLOC_012514	-	-	XLOC_012514	UBA52	TSS15340	chr19:18571803-18577460	-
XLOC_012515	-	-	XLOC_012515	C19orf60	TSS15341	chr19:18588684-18592337	-
XLOC_012516	-	-	XLOC_012516	TMEM59L	TSS15342	chr19:18612871-18621039	-
XLOC_012517	-	-	XLOC_012517	KLHL26	TSS15343	chr19:18637027-18670492	-
XLOC_012518	-	-	XLOC_012518	CRTC1	TSS15344	chr19:18683614-18782333	-
XLOC_012519	-	-	XLOC_012519	UPF1	TSS15345	chr19:18831934-18868232	-
XLOC_012520	-	-	XLOC_012520	DDX49	TSS15346	chr19:18919674-18928633	-
XLOC_012521	-	-	XLOC_012521	ARMC6	TSS15347	chr19:19033577-19058178	-
XLOC_012522	-	-	XLOC_012522	SLC25A42	TSS15348	chr19:19063993-19113031	-
XLOC_012523	-	-	XLOC_012523	RFXANK	TSS15349,TSS15350	chr19:19145566-19203429	-
XLOC_012524	-	-	XLOC_012524	NCAN	TSS15351	chr19:19211972-19252252	-
XLOC_012525	-	-	XLOC_012525	MAU2	TSS15352	chr19:19320820-19358754	-
XLOC_012526	-	-	XLOC_012526	GATAD2A	TSS15353,TSS15354	chr19:19385832-19508932	-
XLOC_012527	-	-	XLOC_012527	MIR640	TSS15355	chr19:19385832-19508932	-
XLOC_012528	-	-	XLOC_012528	NDUFA13	TSS15356	chr19:19516209-19528204	-
XLOC_012529	-	-	XLOC_012529	YJEFN3	TSS15357	chr19:19528860-19537584	-
XLOC_012530	-	-	XLOC_012530	CILP2	TSS15358	chr19:19538264-19546659	-
XLOC_012531	-	-	XLOC_012531	ZNF101	TSS15359,TSS15360	chr19:19668152-19683506	-
XLOC_012532	-	-	XLOC_012532	ZNF253	TSS15361	chr19:19865904-19893484	-
XLOC_012533	-	-	XLOC_012533	ZNF93	TSS15362	chr19:19900912-19935573	-
XLOC_012534	-	-	XLOC_012534	ZNF90	TSS15363	chr19:20077993-20121168	-
XLOC_012535	-	-	XLOC_012535	ZNF486	TSS15364	chr19:20167213-20200490	-
XLOC_012536	-	-	XLOC_012536	ZNF85	TSS15365	chr19:20923252-20950697	-
XLOC_012537	-	-	XLOC_012537	ZNF430	TSS15366	chr19:21020619-21060046	-
XLOC_012538	-	-	XLOC_012538	ZNF714	TSS15367	chr19:21082146-21125080	-
XLOC_012539	-	-	XLOC_012539	ZNF431	TSS15368	chr19:21142036-21186002	-
XLOC_012540	-	-	XLOC_012540	ZNF738	TSS15369	chr19:21358932-21388582	-
XLOC_012541	-	-	XLOC_012541	ZNF493	TSS15370	chr19:21397118-21427494	-
XLOC_012542	-	-	XLOC_012542	LINC00664	TSS15371	chr19:21483714-21503238	-
XLOC_012543	-	-	XLOC_012543	ZNF429	TSS15372	chr19:21505634-21538277	-
XLOC_012544	-	-	XLOC_012544	LOC641367	TSS15373	chr19:21724040-21767628	-
XLOC_012545	-	-	XLOC_012545	ZNF257	TSS15374	chr19:22052447-22091101	-
XLOC_012546	-	-	XLOC_012546	ZNF729	TSS15375	chr19:22286449-22317176	-
XLOC_012547	-	-	XLOC_012547	LINC01233	TSS15376	chr19:22532625-22533494	-
XLOC_012548	-	-	XLOC_012548	GOLGA2P9	TSS15377	chr19:22596256-22603550	-
XLOC_012549	-	-	XLOC_012549	LOC100996349	TSS15378	chr19:22608015-22608501	-
XLOC_012550	-	-	XLOC_012550	ZNF492	TSS15379	chr19:22634323-22667670	-
XLOC_012551	-	-	XLOC_012551	ZNF730	TSS15380	chr19:23116974-23147212	-
XLOC_012552	-	-	XLOC_012552	RPSAP58	TSS15381	chr19:23763013-23828117	-
XLOC_012553	-	-	XLOC_012553	ZNF726	TSS15382	chr19:23914881-23933967	-
XLOC_012554	-	-	XLOC_012554	ZNF254	TSS15383,TSS15384	chr19:24033404-24129967	-
XLOC_012555	-	-	XLOC_012555	LOC101927151	TSS15385,TSS15386	chr19:27790492-27806780	-
XLOC_012556	-	-	XLOC_012556	LINC00906,LOC102724958	TSS15387,TSS15388	chr19:28965130-28970672	-
XLOC_012557	-	-	XLOC_012557	LINC01532	TSS15389	chr19:29002554-29013955	-
XLOC_012558	-	-	XLOC_012558	VSTM2B	TSS15390	chr19:29526583-29564319	-
XLOC_012559	-	-	XLOC_012559	POP4	TSS15391	chr19:29606262-29617255	-
XLOC_012560	-	-	XLOC_012560	PLEKHF1	TSS15392	chr19:29665419-29675476	-
XLOC_012561	-	-	XLOC_012561	CCNE1	TSS15393	chr19:29811993-29824308	-
XLOC_012562	-	-	XLOC_012562	URI1	TSS15394,TSS15395	chr19:29923643-30016612	-
XLOC_012563	-	-	XLOC_012563	ZNF536	TSS15396	chr19:30372392-30558059	-
XLOC_012564	-	-	XLOC_012564	THEG5	TSS15397,TSS15398	chr19:31588188-31593550	-
XLOC_012565	-	-	XLOC_012565	LINC01533	TSS15399	chr19:32025861-32048899	-
XLOC_012566	-	-	XLOC_012566	ZNF507	TSS15400	chr19:32345607-32387667	-
XLOC_012567	-	-	XLOC_012567	DPY19L3	TSS15401,TSS15402	chr19:32405748-32485893	-
XLOC_012568	-	-	XLOC_012568	PDCD5	TSS15403	chr19:32581187-32587452	-
XLOC_012569	-	-	XLOC_012569	RGS9BP	TSS15404	chr19:32675406-32678300	-
XLOC_012570	-	-	XLOC_012570	NUDT19	TSS15405	chr19:32691960-32713796	-
XLOC_012571	-	-	XLOC_012571	TDRD12	TSS15406	chr19:32719772-32790808	-
XLOC_012572	-	-	XLOC_012572	FAAP24	TSS15407	chr19:32972216-32977495	-
XLOC_012573	-	-	XLOC_012573	GPATCH1	TSS15408	chr19:33080879-33130412	-
XLOC_012574	-	-	XLOC_012574	WDR88	TSS15409	chr19:33132091-33175797	-
XLOC_012575	-	-	XLOC_012575	LRP3	TSS15410	chr19:33194692-33225850	-
XLOC_012576	-	-	XLOC_012576	CEBPA-AS1	TSS15411	chr19:33302856-33305057	-
XLOC_012577	-	-	XLOC_012577	CEBPG	TSS15412,TSS15413	chr19:33373668-33382686	-
XLOC_012578	-	-	XLOC_012578	CHST8	TSS15414,TSS15415	chr19:33621954-33773509	-
XLOC_012579	-	-	XLOC_012579	KCTD15	TSS15416	chr19:33796845-33815761	-
XLOC_012580	-	-	XLOC_012580	LSM14A	TSS15417	chr19:34172446-34229515	-
XLOC_012581	-	-	XLOC_012581	KIAA0355	TSS15418	chr19:34254550-34355566	-
XLOC_012582	-	-	XLOC_012582	GPI	TSS15419,TSS15420	chr19:34364739-34402413	-
XLOC_012583	-	-	XLOC_012583	PDCD2L	TSS15421	chr19:34404397-34426167	-
XLOC_012584	-	-	XLOC_012584	UBA2	TSS15422	chr19:34428362-34469893	-
XLOC_012585	-	-	XLOC_012585	WTIP	TSS15423	chr19:34481974-34501180	-
XLOC_012586	-	-	XLOC_012586	SCGB2B3P	TSS15424	chr19:34645872-34646052	-
XLOC_012587	-	-	XLOC_012587	ZNF302	TSS15425	chr19:34677638-34686397	-
XLOC_012588	-	-	XLOC_012588	ZNF181	TSS15426	chr19:34734574-34742869	-
XLOC_012589	-	-	XLOC_012589	ZNF30	TSS15427	chr19:34926902-34945172	-
XLOC_012590	-	-	XLOC_012590	GRAMD1A	TSS15428	chr19:35000341-35026469	-
XLOC_012591	-	-	XLOC_012591	SCN1B	TSS15429	chr19:35030687-35040449	-
